path,blob_sha,lot_proprietaire,methodes,analyses_applicables,raison_exclusion
reviews/I18N-031-round4-reject/Qwen3.8-Max.verdict.json,3b535af030528a1af15e4e56f9f93b9ab161380d,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-031-round5-approve/DeepSeek-V4-Pro.verdict.json,ab11f33d87ba8ed70cb7b52018e2d61b4502a10b,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-031-round5-approve/Gemini-3.1-Pro.verdict.json,ca227baf289154f73766604b6e74fb7b9f64c3e3,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-031-round5-approve/Qwen3.8-Max.verdict.json,6a46f4665fdf5d3742a11973f766804b98e0464c,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round1-reject/DeepSeek-V4-Pro.verdict.json,5e76dca14b3e4545a91a58df6b4174113fad343c,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round1-reject/Gemini-3.1-Pro.verdict.json,e5a8f19c1b0a8702242e5a079be01dc440b37e7e,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round1-reject/Qwen3.8-Max.verdict.json,47d6e77ed68fd6b061d1ccc0560103b94f5eaa61,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round2-reject/DeepSeek-V4-Pro.verdict.json,1c14ad97893b611770b8b3b7fd3d67d6e4eb4608,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round2-reject/Gemini-3.1-Pro.verdict.json,b8fbff9b18910fef474a697e3c1dba4393e2eb27,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round2-reject/Qwen3.8-Max.verdict.json,20bb5f48561e16b8ba4babe0ed4eeaa916d05faa,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round3-reject/DeepSeek-V4-Pro.verdict.json,ab1700047e926c50118d026f5fde9ea50938e282,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round3-reject/Gemini-3.1-Pro.verdict.json,6c88d4d1cec75768c88df8eec74aa3cc5281079b,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round3-reject/Qwen3.8-Max.verdict.json,12e15dfcb8562991aa39c995cec53d64c98d8799,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round4-approve/DeepSeek-V4-Pro.verdict.json,a334c425813c80dc9551e8891179e78422cf427e,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round4-approve/Gemini-3.1-Pro.verdict.json,e0bfbfb1ab501150dfdcf5be3228c17af13bb8ef,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-041-round4-approve/Qwen3.8-Max.verdict.json,92c4583ee431502a35e334399a560872a8503035,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-042-round1-reject/DeepSeek-V4-Pro.verdict.json,2cc8a5b0372be950fedbbb14b8ef37ab30570898,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-042-round1-reject/Gemini-3.1-Pro.verdict.json,a668d4cbe3f0229339a246218604e0164c4ee22a,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-042-round1-reject/Qwen3.8-Max.verdict.json,29b45aa8655527c5fa69a7d1b2eebd4f4e3d710c,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-042-round2-incomplete-route-instable/DeepSeek-V4-Pro.verdict.json,fc43581f616584dfc5cbad2b1cf6cdb915f50115,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-042-round2-incomplete-route-instable/Gemini-3.1-Pro.verdict.json,4e51fdf41d0a0d3ae981b6e825b71d08ada4caf8,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-042-round3-approve3of3-final/DeepSeek-V4-Pro.verdict.json,fcba0cc66424978b051c083646524a7bc1906634,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-042-round3-approve3of3-final/Gemini-3.1-Pro.verdict.json,fc83e8309627fbe485c99a7a615286eb738bbc35,L10,SCRIPT,tally|integrite-sceau,
reviews/I18N-042-round3-approve3of3-final/Qwen3.8-Max.verdict.json,a67f636d75347115a111ced2c0b09aa3cc7626f1,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-1-civ/GLM-5.2.verdict.json,c5e811aca911b9a9637d865c403a747d8163d0e6,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-1-civ/Gemini-3.1-Pro.verdict.json,25e0824bb16584a825ce43e3043f50b608b6f82c,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-1-civ/Grok-4.5.verdict.json,b83f0baf0f9d00dab91ca08b9c6d3f0ed9a2ea90,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-1-civ/pack.md,223203ec767b69b3826ccde9da457ace332382ed,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-2-civ/GLM-5.2.verdict.json,84073152b4b68dedfbfa43ac3f72c24e588122c7,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-2-civ/Gemini-3.1-Pro.verdict.json,08a333f79218edac6d62d9d8385772a4d0f9e43f,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-2-civ/Grok-4.5.verdict.json,db9a9fb1d1a1ac8b7e852ab05302e36bd53154b2,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-2-civ/pack.md,92d2482b5df945e5c5d67082afce9b118a9fbd41,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-2b-civ/GLM-5.2.verdict.json,ec037e56dd5e343de187f7b4b76365aa9e6f09a1,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-2b-civ/Gemini-3.1-Pro.verdict.json,675dbd14caeaef6f2ac8c5b90375ce3a16b84f5e,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-2b-civ/Grok-4.5.verdict.json,fe9068b4f570da3c56093c73a1358fc810a60cce,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-2b-civ/pack.md,4bdfb7274b5355efed6eecd12048167f5b5166d1,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-3-civ/GLM-5.2.verdict.json,8431fa2f2980394459a26c8df7ba7a253bc7641e,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-3-civ/Gemini-3.1-Pro.verdict.json,46be0dfa4ce1e7736bed023fbaf3ed5fed195d00,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-3-civ/Grok-4.5.verdict.json,56e022521926b84f6880eb5aa5f8d2fe00480a62,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-3-civ/pack.md,965ba51221945a2fe3c5b459a73c56f03b169d5c,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-4-civ/GLM-5.2.verdict.json,17400da278dcc137de71338742960d8276adfd75,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-4-civ/Gemini-3.1-Pro.verdict.json,538de5790db7557327e1302a28e22e6b733c2332,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-4-civ/Qwen3.7-Max.verdict.json,4a06597c4f631b25660a09683241f262840fa400,L10,SCRIPT,tally|integrite-sceau,
reviews/IMPL-4-civ/pack.md,69bd5bfbf3600fab9400e8155308db2af53ffe4f,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE-hardening/Gemini-3.1-Pro.verdict.json,3b91f91279f2e0de81b7fadfea091c383b05cc3b,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE-hardening/Grok-4.5.verdict.json,4049704f86bb6567de509fb3dc2a8ad2e708c3ed,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE-hardening/Qwen3.7-Max.verdict.json,f1ac4aa79bd4713b9ce89108645ba0c07091a6fb,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE-hardening2/Gemini-3.1-Pro.verdict.json,d3b05fd1a59a9b01118fbd3c9e7c51168426107e,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE-hardening2/Grok-4.5.verdict.json,8af0f41636ba99df2f250d3a8da73064d6122ec3,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE-hardening2/Qwen3.7-Max.verdict.json,2db993963838f8c17a5159cac13ee32e6d2982d2,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE-v2/Gemini-3.1-Pro.verdict.json,c48ae9f399faa402fb5b74f9f5a61ac55d9b10bd,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE-v2/Grok-4.5.verdict.json,6c14b1b56ca52554d67fa69e0262c2a65d02e49b,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE-v2/Qwen3.7-Max.verdict.json,c2712574260432404ca601d5c92a88086f97bb59,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE/Gemini-3.1-Pro.verdict.json,5703b0a594fe8b4ed9696b6ef97e9264b9a8f1a5,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE/Grok-4.5.verdict.json,96c27cdf4217918166dfbcac55046de5df38feb0,L10,SCRIPT,tally|integrite-sceau,
reviews/K-CHOICE/Qwen3.7-Max.verdict.json,8ca87598fa57bef1237d5aed4b74257aba13da4b,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-008/DeepSeek-V4-Pro.verdict.json,6b8e0e93a4366d9295ec0862623b8f408ffc8e0e,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-008/GREEN-focused.txt,0939c4470fd8c45c4de77544c574209675113512,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-008/Gemini-3.1-Pro.verdict.json,ac816920324fd3ac8d5d8810d586fc2c61de1254,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-008/Qwen3.6-40B.verdict.json,faee43b1d06b1dc0b056d8e00198ae6b662962e2,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-008/RED-reproduction.txt,2ff31fe884ed5b78b5e59a3445f4b3405ba284ae,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-008/REVIEW-PACK.md,6b692d04db639b0dea3a4b2057ede6707fa298fb,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/DeepSeek-V4-Pro.verdict.json,02fd7c8cb36f1a925c8896a689be3c12b30f0c82,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/GREEN-focused.txt,a51bdc2ac3b5e671cd9d2a504cd88063d220257a,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/Gemini-3.1-Pro.verdict.json,54a034b20f5b1480667f34f61d89571ec6f40a0b,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/Grok-4.5.verdict.json,cb6cdd4a445330349b8605b6ef871b76e4637c6c,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/RED-reproduction.txt,e4b442c1fc40687c3b7a277dae320757c6e9531c,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/REVIEW-LOG.md,3a2eddfe8df565c531cc975d2cefd57cc64f3680,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/REVIEW-PACK.md,5344cb6dd2c95a7e338e8b178d842ee72592a06a,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/DEPLOIEMENT-REEL.txt,e4bb47b5a727718b22819771d2aa9461b7eac4ef,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/GREEN.txt,a51bdc2ac3b5e671cd9d2a504cd88063d220257a,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/RED.txt,e4b442c1fc40687c3b7a277dae320757c6e9531c,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/contexte-cluster.txt,3329344c121386497659292711b22f4104773284,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/manifeste-rendu.yaml,bb2e72890200528d826459e1d2ff3272cd2bffcd,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/mesures-runtime.jsonl,6c176475afe749d15fd2f0081ad96a21c380469b,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/probe2.py,b175d5d7fe95df9fb1fd8a8962866ef30ef1b8ab,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/probe3.py,a5d8134b083aedc0de9e2b34bf5a8630e5cd77fe,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/probe4.py,ac750227745c0339c66b2c197954573072d84f2d,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/probe5.py,9b43cd02170216bcbc7bd9def699484ac6c17dcc,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/probe6.py,62650324cc49fbd2386fe64ea910294f7f3e24b1,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/probe_restricted.py,6bf2cfe7e0856d7589fa75a577e2087cf18f6617,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-022/evidence/runtime-probe.jsonl,023e3c6f15a6aae54a316ceaf8d1792c5bb257e4,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/GREEN-focused.txt,f083167dd34f2d84d79e70443bfaa9a8021a6bfb,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/Gemini-3.1-Pro.verdict.json,9d9c66727ce581009855edea95e4d1e28e1c3c7b,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/Grok-4.5.verdict.json,966b0ff210b362961c6f13c0e8b0a406149308be,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/Kimi-K2.6.verdict.json,48850d384f529f6a4f1316f8059fa909364227b9,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/RED-reproduction.txt,ae1f71b811b7d43eb292b28096947d69a62f5df9,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/REVIEW-LOG.md,cb8884b369ee89c5f86cc043a119b889eff38b7b,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/REVIEW-PACK.md,daadbd18a35dd2982a6605f69a3e5a19abba1c8b,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/evidence/GREEN.txt,f083167dd34f2d84d79e70443bfaa9a8021a6bfb,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/evidence/RED.txt,ae1f71b811b7d43eb292b28096947d69a62f5df9,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/evidence/lab-reseau.sh,f14f11aca850dda3f7f0d63dbb23c7a1e545c8bd,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/evidence/lab-reseau.txt,b651206ac16557696a8eb3718a9fca72012d5c0e,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-023/evidence/manifeste-rendu.yaml,c633e5b7a96adb4c1105d3b224902b0ecf4bd1bb,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/DeepSeek-V4-Pro.verdict.json,aa859cf43a7ffecc8f69e72fcc3ca4e5e63701df,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/GREEN-focused.txt,9fd906ddbc93c3c06acb7af8a05aa607181fd290,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/Gemini-3.1-Pro.verdict.json,1e1b1a846fe08afdc49692bde1fa140a9adbbd2e,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/Grok-4.5.verdict.json,e6dcbdec163a13b3cb545d587292aa6cef3cb1ae,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/RED-reproduction.txt,1170b7cc7048587a33848e7c9612f5f103eb594f,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/REVIEW-LOG.md,5487cc7c8cae29166d50e28b575c46549f0aa790,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/REVIEW-PACK.md,076a38967986b3d6254d8ad38fddc417b0c1b84e,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/evidence/DEPLOIEMENT-REEL.txt,f37aeb81e7cc07a6f1ce37b25f36b6bf3beea0fc,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/evidence/GREEN.txt,9fd906ddbc93c3c06acb7af8a05aa607181fd290,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/evidence/RED.txt,1170b7cc7048587a33848e7c9612f5f103eb594f,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/evidence/manifeste-rendu.yaml,aca045218011cf73dfac25d31155cdc7b97f45e3,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-024/evidence/mesure-niveaux-psa.txt,6d42f38ea1cc3e3d7f041317467d2a823d9b9e19,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/DeepSeek-V4-Pro.verdict.json,b50535e6b5b87d4ec2cf6e73685ce02b3b80266b,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/GREEN-focused.txt,6f94eb003cae699efd6bf656e91e5248a66200cc,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/Gemini-3.1-Pro.verdict.json,4cb159a786b07f8b7658e770aff48171689ecfed,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/RED-reproduction.txt,69daf4cfe7e6e83c78342850ee7370eec449e9c0,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/REVIEW-LOG.md,6600c3bb6ef411e3a9f1eef14e63866ea34677bd,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/REVIEW-PACK.md,36c8c745642d01045a01b5ca18361aa2b74c335f,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/Tencent-Hy3.verdict.json,aea29f7d6b5680e259b85b3faa760617a26bc854,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/evidence/COMPORTEMENT.txt,ba8b28047d434508feb35c77fe7bbccde566ae8c,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/evidence/GREEN.txt,6f94eb003cae699efd6bf656e91e5248a66200cc,L10,SCRIPT,tally|integrite-sceau,
reviews/K8S-027/evidence/RED.txt,69daf4cfe7e6e83c78342850ee7370eec449e9c0,L10,SCRIPT,tally|integrite-sceau,
reviews/K8s-OPERATORS/Gemini-3.1-Pro.verdict.json,503cf9d5a888efefbb7d84584973ebdd3d022b1e,L10,SCRIPT,tally|integrite-sceau,
reviews/K8s-OPERATORS/Grok-4.5.verdict.json,9b916f5bef0d1e2c80ab0f5c3eb5c28527246d58,L10,SCRIPT,tally|integrite-sceau,
reviews/K8s-OPERATORS/Qwen3.7-Max.verdict.json,8cd34a5d19fd044751ff707134836d480913dd1d,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/DeepSeek-V4-Pro.verdict.json,0b99e3cbb815da4188a4a34863d396290f945cc8,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/MiMo-Pro-V2.verdict.json,16f877a6292e6333157df852db5d1bccf9e79f9a,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/Qwen3.7-Max.verdict.json,9126421f0f23dc07566039a63f687e3cd8f234c6,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/DEPLOIEMENT-REEL.txt,dabbe2857d996c3dead9842cf438a666de419eeb,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/GREEN-docs.txt,bc40ede41d69d8ccfed3abec04c1239b8f23cf8e,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/GREEN-suite.txt,72730ead99a88cb5bad9f0ed89c9ca75d00c9aea,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/RED-correctif.txt,461ad50b07ff3ad2cd1152103d8591eafed4a68a,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/RED-docs.txt,e6938e5b3c22e9858199cacda9adf727c517483b,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/banc-device-plugins.txt,b601d87ce8b152d5a4ca4a46bd99c83abc074a1a,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/banc-lab033a-egress-temporaire.yaml,118e18ec4c65f5705b27bb92dc950d950509993a,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/decision-architecture.md,a70b1ad98a1eaa26aa51a6b93c76d9976afcf743,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/finding-passthrough-inoperant.txt,f68aad9bcb2ab88f9cd9b66fd1adad26e938efd1,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/hardware-pc4.json,77d1747b5822ea71d8508b48cea89916116e292c,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/manifeste-rendu.yaml,fdbd25dd4fd71b53e46523c283b81814cc29f6c5,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/mesure-gpu-inference.txt,ea3019fa7b49d533c754043e47545b778ea781a6,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/mesure-niveaux-psa-sans-hostpath.txt,599edc0397c474080abc7017615a932beef43e57,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033A/evidence/networkpolicy-finding.txt,0be5f1940d5fdb970f40b6baa72185d32f9dfa75,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/DeepSeek-V4-Pro.verdict.json,ddf3ca570eb9f64eda66dddb3faf3dbcc6cd5491,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/MiMo-Pro-V2.verdict.json,fe61ba9b011a4ae8f2d0d0887802b856908d0305,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/Qwen3.7-Max.verdict.json,d000dfb86a320e6cce5cd06385d837f0444e4b89,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/DEPLOIEMENT-REEL.txt,41a163777c1c255579af8c647cbf63821f450f5d,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/GREEN-docs.txt,c9ac72766d952fc07081f7af8491eea3cb15ea44,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/I3-fix-crashloop-nvidia-pc2.txt,ef0e6e73a35191e93bb92b20a7bb3d3d2f3ad62f,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/RED-docs.txt,7a98a95daafbf647d7500d29bd252b0fe1883a89,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/banc-lab033i-egress-temporaire.yaml,da3061070479b85bde8cebeb9189f25555090a0e,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/finding-banc-plugin-cdi.txt,0bc78d8dc2bfe752bb0a96a8593c117d17a83987,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/finding-igpu-moteur.txt,3167aed5647286c3d0defc42e5db370f2909087c,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/findings-pc2-preliminaires.txt,715702f179f8e49fad691fc513673b57965c3e45,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/hardware-pc2.json,a7f1d90f5f773b2f38cb56a0468fa627cd5c8688,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/manifeste-rendu.yaml,5694ed5528a5249a62b497bd2a098fcf408ca23b,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/mesure-gpu-intel.txt,8adcf4a73c4efca07ba25af12cfbf80049d3c87c,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033I/evidence/networkpolicy-finding.txt,07d533b6d40eba755e9cec56ae3af6232626cf7b,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/DeepSeek-V4-Pro.verdict.json,6b43373f3c36d09816e1fc3d801bf079d67bc040,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/MiMo-Pro-V2.verdict.json,928fcef8ea6d515c3c8bd451e2939608dfd15444,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/Qwen3.7-Max.verdict.json,cfbb55d291feca3b289a8e5eb9274a090dffff8c,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/DEPLOIEMENT-REEL.txt,64204f3b91a53d4306469fa54ebaa1f0a4a8fa7d,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/GREEN-docs.txt,078671f52483159f26a52f7e275da349ee1ff6b4,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/GREEN-fix-res.txt,b767105bdcf846f8c27e8102292b5ebac3f4e1b4,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/RED-fix-res.txt,7660d27a59e20f2fcb94807537d3137108d5824a,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/RED.txt,5eae5878f25b0d01acfb325230f36d9575708b4e,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/banc-lab033n-egress-temporaire.yaml,a63c1da494f10ba8c0054e2d0b7c52a020daea2b,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/finding-oom-ollama.txt,74075443ef946dbd451cf4545a1557cc4eed9be6,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/hardware-pc3.json,85279da79603f3ceed89b92732c82454f2288ea3,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/manifeste-rendu.yaml,34da8c35b088e0e2f634b6b862e5eb168ccdbcb6,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/mesure-gpu-inference.txt,ee4fefd506e6f755c5fa4854a78b251e472415cf,L10,SCRIPT,tally|integrite-sceau,
reviews/LAB-033N/evidence/networkpolicy-finding.txt,6a6c7de35c42d4d1baf7839b819ca308640fdc78,L10,SCRIPT,tally|integrite-sceau,
reviews/N1a/Gemini-3.1-Pro.verdict.json,10ca3917ce8f20b8fa4284014d3495fe2a402ce7,L10,SCRIPT,tally|integrite-sceau,
reviews/N1a/Grok-4.5.verdict.json,5db1787d304deacdbb4c225851b3d344a4f9cbd7,L10,SCRIPT,tally|integrite-sceau,
reviews/N1a/Qwen3.7-Max.verdict.json,3434b8a9ae8083c8c9309c383e2aa3fba5ac9262,L10,SCRIPT,tally|integrite-sceau,
reviews/N1b/Gemini-3.1-Pro.verdict.json,267f8dee6f129451dff9d18fc3288ffddb024892,L10,SCRIPT,tally|integrite-sceau,
reviews/N1b/Grok-4.5.verdict.json,d90b73fad3c3eca627cba0e758466732046d82ac,L10,SCRIPT,tally|integrite-sceau,
reviews/N1b/Qwen3.7-Max.verdict.json,6205918fd91f1c2334feaa99f1da8b0c1bc84cb4,L10,SCRIPT,tally|integrite-sceau,
reviews/N2/Grok-4.5.verdict.json,74c76d58741ccbc2ae94bfaa6eed7614792b20ac,L10,SCRIPT,tally|integrite-sceau,
reviews/N2/MiMo-Pro-V2.verdict.json,76ab461ef90ffcd5b8e99486025680638aa4e115,L10,SCRIPT,tally|integrite-sceau,
reviews/N2/Qwen3.7-Max.verdict.json,9ba066d98d7efe71b864ec848fdd80ab9b1a9fe7,L10,SCRIPT,tally|integrite-sceau,
reviews/N3/Grok-4.5.verdict.json,8d4051f7ef4b4a3ca3e385b1c0608df2821fc500,L10,SCRIPT,tally|integrite-sceau,
reviews/N3/MiMo-Pro-V2.verdict.json,7b02ea2f33c3cdc86cd225e5e52a5bbd57ccd9d5,L10,SCRIPT,tally|integrite-sceau,
reviews/N3/Qwen3.7-Max.verdict.json,74107341bb8e644fafa1fbcac6f9f17c9566e946,L10,SCRIPT,tally|integrite-sceau,
reviews/OPS-031A/GLM-5.2.verdict.json,941a7b86a7087cc276db437c181c2d79ff593829,L10,SCRIPT,tally|integrite-sceau,
reviews/OPS-031A/Grok-4.5.verdict.json,abdfc53ff70ead1d0b0b928e19016ec9905fe884,L10,SCRIPT,tally|integrite-sceau,
reviews/OPS-031A/Qwen3.7-Max.verdict.json,e54011427b039351fd6d2974827e1d7be2bc7581,L10,SCRIPT,tally|integrite-sceau,
